Time (UTC),05/31/23,06/01/23,06/02/23,06/03/23,06/04/23,06/05/23,06/06/23,06/07/23,06/08/23,06/09/23,06/10/23,06/11/23,06/12/23,06/13/23,06/14/23,06/15/23,06/16/23,06/17/23,06/18/23,06/19/23,06/20/23,06/21/23,06/22/23,06/23/23,06/24/23,06/25/23,06/26/23,06/27/23,06/28/23,06/29/23,06/30/23,07/01/23,07/02/23,07/03/23,07/04/23,07/05/23,07/06/23,07/07/23,07/08/23,07/09/23,07/10/23,07/11/23,07/12/23,07/13/23,07/14/23,07/15/23,07/16/23,07/17/23,07/18/23,07/19/23,07/20/23,07/21/23,07/22/23,07/23/23,07/24/23,07/25/23,07/26/23,07/27/23,07/28/23,07/29/23,07/30/23,07/31/23,08/01/23,08/02/23,08/03/23,08/04/23,08/05/23,08/06/23,08/07/23,08/08/23,08/09/23,08/10/23,08/11/23,08/12/23,08/13/23,08/14/23,08/15/23,08/16/23,08/17/23,08/18/23,08/19/23,08/20/23,08/21/23,08/22/23,08/23/23,08/24/23,08/25/23,08/26/23,08/27/23,08/28/23,08/29/23,08/30/23,08/31/23,09/01/23,09/02/23,09/03/23,09/04/23,09/05/23,09/06/23,09/07/23,09/08/23,09/09/23,09/10/23,09/11/23,09/12/23,09/13/23,09/14/23,09/15/23,09/16/23,09/17/23,09/18/23,09/19/23,09/20/23,09/21/23,09/22/23,09/23/23,09/24/23,09/25/23,09/26/23,09/27/23,09/28/23,09/29/23,09/30/23,10/01/23,10/02/23,10/03/23,10/04/23,10/05/23,10/06/23,10/07/23,10/08/23,10/09/23,10/10/23,10/11/23,10/12/23,10/13/23,10/14/23,10/15/23,10/16/23,10/17/23,10/18/23,10/19/23,10/20/23,10/21/23,10/22/23,10/23/23,10/24/23,10/25/23,10/26/23,10/27/23,10/28/23,10/29/23,10/30/23,10/31/23,11/01/23,11/02/23,11/03/23,11/04/23,11/05/23,11/06/23,11/07/23,11/08/23,11/09/23,11/10/23,11/11/23,11/12/23,11/13/23,11/14/23,11/15/23,11/16/23,11/17/23,11/18/23,11/19/23,11/20/23,11/21/23,11/22/23,11/23/23,11/24/23,11/25/23,11/26/23,11/27/23,11/28/23,11/29/23,11/30/23,12/01/23,12/02/23,12/03/23,12/04/23,12/05/23,12/06/23,12/07/23,12/08/23,12/09/23,12/10/23,12/11/23,12/12/23,12/13/23,12/14/23,12/15/23,12/16/23,12/17/23,12/18/23,12/19/23,12/20/23,12/21/23,12/22/23,12/23/23,12/24/23,12/25/23,12/26/23,12/27/23,12/28/23,12/29/23,12/30/23,12/31/23,01/01/24,01/02/24,01/03/24,01/04/24,01/05/24,01/06/24,01/07/24,01/08/24,01/09/24,01/10/24,01/11/24,01/12/24,01/13/24,01/14/24,01/15/24,01/16/24,01/17/24,01/18/24,01/19/24,01/20/24,01/21/24,01/22/24,01/23/24,01/24/24,01/25/24,01/26/24,01/27/24,01/28/24,01/29/24,01/30/24,01/31/24,02/01/24,02/02/24,02/03/24,02/04/24,02/05/24,02/06/24,02/07/24,02/08/24,02/09/24,02/10/24,02/11/24,02/12/24
05:00,3968.0,687.0,181.0,154.0,247.0,178.0,95.0,461.0,173.0,830.0,905.0,71.0,1400.0,80.0,3526.0,6122.0,467.0,249.0,573.0,1943.0,7094.0,4798.0,2108.0,276.0,510.0,1206.0,637.0,3615.0,1957.0,489.0,602.0,504.0,1076.0,526.0,89.0,159.0,128.0,861.0,1190.0,335.0,138.0,3602.0,144.0,216.0,33.0,307.0,99.0,58.0,482.0,15.0,95.0,96.0,13.0,7.0,8.0,284.0,68.0,81.0,16.0,112.0,67.0,25.0,65.0,22.0,25.0,13.0,5.0,2.0,2.0,1.0,23.0,36.0,75.0,61.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,114.0,1.0,7.0,76.0,1.0,267.0,115.0,25.0,28.0,23.0,181.0,27.0,34.0,20.0,49.0,31.0,20.0,80.0,18.0,1.0,4.0,8.0,3.0,116.0,32.0,335.0,100.0,1.0,40.0,125.0,82.0,1.0,21.0,0.0,0.0,396.0,268.0,202.0,180.0,6.0,1018.0,394.0,435.0,369.0,104.0,18.0,1410.0,84.0,917.0,763.0,14.0,462.0,28.0,222.0,1.0,722.0,332.3333333333333,218.33333333333334,116.33333333333333,8.0,100.0,1.0,2.6666666666666665,226.0,1.0,4.666666666666667,282.0,12.666666666666666,6.666666666666666,1.0,3318.0,1.0,116.0,1.0,1.0,26.666666666666668,1.0,1.0,1.0,880.0,1.0,8.666666666666666,1.0,1.0,2.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,132.0,1.0,1.0,396.0,1.0,1.0,1.0,1.0,1.0,136.66666666666666,1.0,1.0,10.666666666666666,1.0
05:30,2179.0,143.0,66.0,113.0,354.0,8.0,42.0,2.0,17.0,113.0,256.0,14.0,2.0,14.0,10608.0,3188.0,19.0,1603.0,103.0,738.0,2681.0,3409.0,29.0,1.0,900.0,1.0,12.0,1260.0,1.0,45.0,1.0,1.0,217.0,2.0,1.0,1.0,1.0,125.0,404.0,15.0,1.0,1477.0,1.0,1.0,4.0,1.0,77.0,1.0,106.0,19.0,23.0,58.0,16.0,51.0,22.0,1019.0,7.0,6.0,2.0,2.0,3.0,15.0,40.0,60.0,1.0,1.0,1.0,1.0,2.0,1.0,10.0,86.0,63.0,83.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,144.0,29.0,35.0,87.0,102.0,45.0,9.0,454.0,18.0,61.0,567.0,56.0,37.0,14.0,18.0,13.0,23.0,77.0,77.0,1.0,12.0,1.0,20.0,76.0,70.0,3.0,104.0,18.0,1.0,172.0,303.0,1.0,26.0,0.0,0.0,193.0,178.0,82.0,177.0,41.0,843.0,263.0,571.0,145.0,68.0,100.0,1677.0,1.0,625.0,499.0,68.0,521.0,27.0,464.0,23.0,776.0,264.0,802.0,1.0,36.333333333333336,370.33333333333337,1.0,1.0,276.0,2.666666666666667,32.333333333333336,176.0,2.6666666666666665,20.0,1.0,5982.0,1.0,348.3333333333333,1.0,1.0,50.666666666666664,1.0,1.0,1.0,126.0,1.0,52.0,1.0,2.6666666666666665,2.666666666666667,1.0,1.0,38.333333333333336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.66666666666667,1.0,1.0,1.0,78.66666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,156.33333333333334,1.0
06:00,1763.0,179.0,574.0,95.0,374.0,141.0,66.0,2.0,19.0,5196.0,81.0,166.0,8.0,3.0,11930.0,1995.0,25.0,60.0,155.0,1100.0,5699.0,2124.0,16.0,26.0,762.0,2.0,50.0,26.0,8.0,42.0,1.0,1522.0,400.0,59.0,1.0,1.0,1.0,1053.0,98.0,2.0,1.0,3813.0,1.0,7.0,68.0,12.0,19.0,35.0,86.0,190.0,7.0,76.0,75.0,94.0,1.0,147.0,4.0,29.0,10.0,26.0,73.0,35.0,46.0,3.0,1.0,72.0,1.0,1.0,19.0,8.0,12.0,355.0,9.0,31.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,32.0,41.0,265.0,1.0,50.0,166.0,134.0,31.0,42.0,861.0,243.0,21.0,19.0,22.0,18.0,63.0,111.0,1.0,12.0,1.0,1.0,1.0,20.0,938.0,10.0,1.0,56.0,1.0,12.0,442.0,1.0,144.0,0.0,0.0,133.0,130.0,148.0,197.0,1.0,205.0,699.0,579.0,129.0,95.0,5.0,2455.0,1.0,237.0,417.0,68.0,1441.0,65.0,954.0,1.0,886.0,28.333333333333332,202.0,48.666666666666664,66.33333333333333,24.666666666666668,1.0,34.666666666666664,152.0,1.0,2.6666666666666665,314.0,1.0,24.666666666666668,2.6666666666666665,1994.0,1.0,694.0,12.666666666666666,1.0,106.66666666666667,1.0,2.6666666666666665,2.666666666666667,232.33333333333334,1.0,2.6666666666666665,1.0,1.0,1.0,2.666666666666667,1.0,26.333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,2.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.333333333333336,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
06:30,2747.0,487.0,1168.0,91.0,281.0,178.0,54.0,1.0,27.0,3281.0,45.0,683.0,1.0,19.0,11801.0,2085.0,26.0,2644.0,484.0,1649.0,6863.0,1151.0,119.0,34.0,4918.0,117.0,268.0,95.0,1061.0,43.0,9.0,2231.0,78.0,45.0,1.0,37.0,1.0,1707.0,1688.0,21.0,6.0,3910.0,1.0,6.0,1.0,60.0,1.0,1.0,1.0,104.0,21.0,6.0,7.0,9.0,20.0,1007.0,26.0,5.0,20.0,40.0,24.0,126.0,36.0,62.0,65.0,1.0,10.0,2.0,2.0,10.0,1.0,689.0,31.0,17.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,54.0,30.0,18.0,224.0,63.0,1.0,1308.0,973.0,25.0,6.0,632.0,77.0,269.0,95.0,2.0,25.0,1.0,67.0,8.0,14.0,28.0,17.0,1.0,71.0,1393.0,73.0,33.0,1.0,31.0,222.0,53.0,1.0,66.0,0.0,0.0,175.0,20.0,149.0,250.0,3.0,317.0,268.0,1214.0,140.0,245.0,1.0,2124.0,1.0,265.0,439.0,153.0,1354.0,188.0,1533.0,8.0,1516.0,424.3333333333333,94.66666666666667,60.0,2.666666666666667,62.333333333333336,1.0,1.0,144.0,2.6666666666666665,2.6666666666666665,330.0,46.0,1.0,1.0,2394.0,1.0,728.0,122.33333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,2.6666666666666665,1.0,1.0,1.0,1.0,16.333333333333332,1.0,40.666666666666664,2.6666666666666665,1.0,76.33333333333334,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0
07:00,2597.0,918.0,483.0,22.0,366.0,220.0,34.0,2.0,159.0,3399.0,256.0,109.0,11.0,21.0,9217.0,299.0,30.0,217.0,370.0,1020.0,7926.0,5361.0,1179.0,367.0,4120.0,195.0,120.0,56.0,2457.0,32.0,102.0,2069.0,377.0,17.0,20.0,1.0,35.0,4152.0,2233.0,1.0,245.0,1574.0,5.0,36.0,1.0,1.0,1.0,495.0,48.0,12.0,18.0,25.0,175.0,58.0,80.0,790.0,3.0,3.0,26.0,1.0,6.0,16.0,118.0,95.0,78.0,1.0,1.0,35.0,1.0,9.0,136.0,1760.0,50.0,24.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,2.0,768.0,172.0,50.0,296.0,584.0,97.0,13.0,1375.0,125.0,34.0,1.0,1.0,1.0,24.0,170.0,1.0,109.0,30.0,14.0,1.0,58.0,464.0,23.0,9.0,34.0,35.0,351.0,231.0,1.0,29.0,0.0,0.0,66.0,173.0,179.0,136.0,1.0,228.0,282.0,828.0,217.0,376.0,193.0,2175.0,17.0,132.0,539.0,85.0,593.0,47.0,2137.0,90.0,442.0,130.33333333333334,1358.0,78.0,12.666666666666666,44.666666666666664,2.666666666666667,1.0,8.333333333333332,4.333333333333333,2.666666666666667,528.0,58.33333333333333,98.33333333333334,1.0,2712.0,1.0,1412.0,1.0,1.0,20.666666666666664,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.333333333333336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,136.33333333333331,1.0
07:30,2791.0,561.0,162.0,75.0,352.0,271.0,13.0,51.0,177.0,3688.0,163.0,160.0,17.0,37.0,7886.0,603.0,97.0,4935.0,778.0,790.0,7856.0,2640.0,841.0,14.0,8456.0,329.0,1.0,44.0,2502.0,1200.0,44.0,2566.0,1018.0,9.0,9.0,1.0,17.0,1876.0,3026.0,1.0,89.0,350.0,1.0,1.0,37.0,30.0,1.0,848.0,185.0,1.0,30.0,539.0,70.0,72.0,29.0,533.0,41.0,5.0,2.0,46.0,1.0,56.0,198.0,41.0,1.0,2.0,14.0,32.0,77.0,1.0,44.0,1606.0,50.0,131.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,76.0,1.0,26.0,708.0,76.0,19.0,708.0,593.0,9.0,1.0,291.0,51.0,67.0,29.0,39.0,1.0,5.0,243.0,14.0,137.0,1.0,9.0,35.0,98.0,211.0,17.0,1.0,217.0,1.0,625.0,129.0,43.0,99.0,0.0,0.0,31.0,97.0,414.0,355.0,103.0,294.0,191.0,310.0,410.0,311.0,81.0,2832.0,105.0,281.0,477.0,394.0,954.0,46.0,2346.0,374.0,692.0,124.66666666666667,394.0,1.0,1.0,86.33333333333333,1.0,1.0,2.6666666666666665,1.0,1.0,612.0,20.333333333333332,24.666666666666668,1.0,8736.0,1.0,984.0,1.0,1.0,1.0,1.0,1.0,1.0,30.666666666666668,1.0,1.0,1.0,2.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,124.0,64.33333333333333,1.0,1.0,1.0,1.0,1.0,2.666666666666667,1.0,1.0,1.0
08:00,2204.0,444.0,68.0,32.0,431.0,360.0,51.0,40.0,831.0,2835.0,20.0,126.0,14.0,12.0,8662.0,260.0,73.0,6556.0,223.0,588.0,6594.0,1303.0,511.0,27.0,7370.0,290.0,79.0,1376.0,0.0,165.0,78.0,4062.0,1269.0,718.0,269.0,24.0,24.0,946.0,2759.0,82.0,2455.0,202.0,20.0,32.0,48.0,17.0,1.0,838.0,64.0,34.0,1.0,145.0,54.0,2.0,60.0,260.0,202.0,26.0,1.0,56.0,175.0,74.0,112.0,26.0,4.0,46.0,1.0,266.0,37.0,19.0,39.0,503.0,35.0,63.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,108.0,71.0,30.0,272.0,398.0,5.0,188.0,965.0,29.0,44.0,313.0,113.0,45.0,1.0,1.0,1.0,96.0,206.0,24.0,3.0,1.0,28.0,1.0,642.0,850.0,95.0,1.0,287.0,12.0,611.0,1.0,1.0,85.0,0.0,0.0,51.0,81.0,536.0,868.0,59.0,589.0,524.0,312.0,253.0,1363.0,51.0,3344.0,148.0,376.0,507.0,1019.0,603.0,10.0,1391.0,194.0,704.0,182.33333333333334,188.0,6.666666666666667,1.0,178.0,1.0,1.0,4.333333333333333,2.666666666666667,1.0,224.0,2.6666666666666665,72.33333333333333,1.0,4764.0,1.0,144.33333333333334,1.0,2.6666666666666665,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.666666666666667,20.666666666666668,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,32.66666666666667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,2.6666666666666665,1.0,66.33333333333333,30.666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
08:30,1492.0,598.0,199.0,4.0,429.0,164.0,10.0,24.0,6840.0,4935.0,1.0,91.0,20.0,1.0,6441.0,3674.0,94.0,2932.0,150.0,886.0,4844.0,1903.0,146.0,175.0,9654.0,641.0,2.0,1937.0,0.0,228.0,260.0,4586.0,448.0,68.0,46.0,1.0,26.0,4933.0,3277.0,37.0,2600.0,670.0,82.0,125.0,220.0,14.0,3.0,892.0,458.0,98.0,1.0,243.0,101.0,95.0,1.0,599.0,522.0,32.0,1.0,14.0,62.0,84.0,141.0,20.0,16.0,1.0,1.0,2.0,53.0,30.0,1.0,522.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,133.0,6.0,27.0,839.0,128.0,1.0,584.0,832.0,76.0,47.0,328.0,48.0,139.0,50.0,13.0,1.0,3.0,91.0,45.0,11.0,17.0,2.0,5.0,144.0,268.0,72.0,1.0,65.0,64.0,256.0,67.0,1.0,75.0,0.0,0.0,18.0,213.0,132.0,463.0,54.0,370.0,332.0,289.0,234.0,723.0,291.0,2520.0,556.0,1165.0,251.0,457.0,359.0,22.0,2807.0,265.0,472.0,332.0,450.0,48.0,2.666666666666667,8.666666666666666,1.0,1.0,56.333333333333336,2.6666666666666665,4.333333333333334,46.333333333333336,2.666666666666667,26.0,1.0,8096.0,1.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.333333333333336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,22.666666666666664,1.0,1.0,1.0,1.0,1.0,1.0,10.666666666666668,1.0,84.66666666666667,4.666666666666667,36.666666666666664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665
09:00,1218.0,423.0,193.0,1.0,1055.0,153.0,52.0,21.0,5747.0,4883.0,1.0,18.0,55.0,6.0,7231.0,2761.0,57.0,1842.0,149.0,5.0,3280.0,1061.0,323.0,323.0,9799.0,626.0,101.0,1123.0,0.0,16.0,55.0,3394.0,2002.0,69.0,82.0,70.0,12.0,1872.0,2133.0,5.0,2992.0,1505.0,67.0,184.0,173.0,83.0,1.0,1658.0,1064.0,333.0,90.0,203.0,20.0,76.0,408.0,236.0,87.0,16.0,1.0,10.0,4.0,36.0,50.0,65.0,87.0,1.0,2.0,114.0,82.0,125.0,23.0,1073.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,33.0,1.0,1.0,791.0,46.0,1.0,495.0,534.0,42.0,236.0,265.0,12.0,3.0,78.0,1.0,5.0,37.0,25.0,52.0,2.0,9.0,18.0,12.0,179.0,245.0,72.0,1.0,222.0,28.0,480.0,169.0,1.0,16.0,0.0,0.0,103.0,530.0,64.0,520.0,18.0,561.0,197.0,274.0,192.0,425.0,3314.0,1407.0,314.0,168.0,663.0,1537.0,1071.0,59.0,1922.0,69.0,240.0,164.33333333333331,68.33333333333333,18.666666666666668,1.0,30.333333333333332,1.0,1.0,2.6666666666666665,2.6666666666666665,4.333333333333334,4.333333333333333,1.0,56.333333333333336,1.0,7660.0,1.0,100.33333333333333,16.666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.66666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,8.666666666666666,1.0,150.66666666666666,22.666666666666668,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0
09:30,1251.0,525.0,136.0,113.0,3320.0,162.0,154.0,2.0,2515.0,5160.0,1.0,158.0,63.0,45.0,6146.0,1686.0,12.0,3457.0,332.0,1.0,2466.0,307.0,524.0,200.0,8730.0,353.0,69.0,2465.0,0.0,34.0,59.0,4011.0,1009.0,34.0,371.0,101.0,67.0,3078.0,3835.0,167.0,3313.0,4407.0,163.0,308.0,295.0,159.0,35.0,2112.0,2456.0,40.0,24.0,266.0,100.0,190.0,1257.0,364.0,2416.0,53.0,1.0,48.0,22.0,1.0,43.0,1.0,7.0,13.0,1.0,9.0,259.0,52.0,1.0,1127.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,26.0,22.0,8.0,832.0,63.0,49.0,316.0,1230.0,34.0,156.0,252.0,24.0,92.0,22.0,43.0,7.0,1.0,396.0,35.0,169.0,54.0,1.0,4.0,246.0,131.0,322.0,1.0,19.0,222.0,417.0,157.0,1.0,16.0,0.0,0.0,27.0,205.0,212.0,749.0,8.0,432.0,372.0,404.0,139.0,664.0,2757.0,1777.0,71.0,64.0,838.0,1427.0,1600.0,58.0,362.0,110.0,342.0,272.0,32.0,2.666666666666667,1.0,16.666666666666668,2.666666666666667,0.0,2.6666666666666665,1.0,1.0,2.666666666666667,1.0,74.33333333333333,1.0,5656.0,1.0,526.3333333333334,1.0,1.0,1.0,1.0,1.0,1.0,26.666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,40.66666666666667,1.0,1.0,24.666666666666668,2.666666666666667,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,2.6666666666666665,1.0,1.0
10:00,866.0,593.0,195.0,369.0,1531.0,328.0,17.0,2.0,3425.0,4237.0,2.0,461.0,31.0,19.0,3874.0,1580.0,186.0,977.0,349.0,53.0,1771.0,403.0,381.0,189.0,5661.0,184.0,84.0,5518.0,0.0,87.0,55.0,6416.0,1128.0,259.0,159.0,205.0,38.0,2416.0,4792.0,285.0,5006.0,2001.0,240.0,136.0,210.0,104.0,24.0,1774.0,544.0,5.0,79.0,1029.0,51.0,120.0,1320.0,3118.0,2563.0,65.0,23.0,54.0,8.0,1.0,2.0,1.0,21.0,1.0,1.0,30.0,1.0,160.0,8.0,764.0,15.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,61.0,1.0,2.0,528.0,59.0,38.0,198.0,1211.0,68.0,93.0,63.0,270.0,58.0,14.0,1.0,1.0,62.0,202.0,100.0,46.0,1.0,29.0,1.0,26.0,117.0,512.0,1.0,10.0,163.0,339.0,328.0,1.0,191.0,0.0,0.0,37.0,134.0,383.0,766.0,1.0,119.0,458.0,227.0,152.0,367.0,4364.0,1849.0,1.0,24.0,466.0,1905.0,753.0,344.0,2323.0,73.0,502.0,1098.0,72.33333333333333,1.0,1.0,62.333333333333336,76.33333333333333,0.0,2.6666666666666665,2.666666666666667,1.0,4.666666666666667,4.666666666666667,24.333333333333332,1.0,2702.0,1.0,90.33333333333333,1.0,1.0,1.0,1.0,1.0,1.0,80.66666666666667,1.0,1.0,1.0,1.0,1.0,2.6666666666666665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,74.33333333333334,1.0,1.0,16.666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
